libelle_evenements,grande_categorie,code_categorie,Adresse,Numéro,categorie_nom,Nom de la structure,Code Postal,Ville,Lat,Lng,sous_categorie,refugie,asile,Sexe,family,Langues.1,Langues.2,Langues.3,code
 Dentaire,sante,106,"2 Rue du Dr Delafontaine, 93200 Saint-Denis, France",2766,Santé,PASS du Centre hospitalier de Saint-Denis,93200,Saint-Denis,2.3729988999999705,48.9359285,"Accompagnement social, Généraliste, Dentaire, Soins enfants, Oto-rhino-laryngologie, Ophtalmologie, Stomatologie, Rhumatologie, Gastro-entérologie, Gynécologie",True,True,mixte,True,français,,,93
 Généraliste,sante,105,"2 Rue du Dr Delafontaine, 93200 Saint-Denis, France",2766,Santé,PASS du Centre hospitalier de Saint-Denis,93200,Saint-Denis,2.3729988999999705,48.9359285,"Accompagnement social, Généraliste, Dentaire, Soins enfants, Oto-rhino-laryngologie, Ophtalmologie, Stomatologie, Rhumatologie, Gastro-entérologie, Gynécologie",True,True,mixte,True,français,,,93
 Soins enfants,sante,104,"2 Rue du Dr Delafontaine, 93200 Saint-Denis, France",2766,Santé,PASS du Centre hospitalier de Saint-Denis,93200,Saint-Denis,2.3729988999999705,48.9359285,"Accompagnement social, Généraliste, Dentaire, Soins enfants, Oto-rhino-laryngologie, Ophtalmologie, Stomatologie, Rhumatologie, Gastro-entérologie, Gynécologie",True,True,mixte,True,français,,,93
 Dépistage,sante,102,"2 Rue du Dr Delafontaine, 93200 Saint-Denis, France",2833,Santé,CeGIDD du Centre hospitalier de Saint-Denis,93200,Saint-Denis,2.3729988999999705,48.9359285,"Dépistage, Suivi grossesse, Vaccination",False,False,mixte,False,français,,,93
 Suivi grossesse,sante,107,"2 Rue du Dr Delafontaine, 93200 Saint-Denis, France",2833,Santé,CeGIDD du Centre hospitalier de Saint-Denis,93200,Saint-Denis,2.3729988999999705,48.9359285,"Dépistage, Suivi grossesse, Vaccination",False,False,mixte,False,français,,,93
 Addiction,sante,101,"2 Rue du Limousin, 93600 Aulnay-sous-Bois, France",2796,Santé,CSAPA Balagny,93600,Aulnay-sous-Bois,2.4823675000000094,48.9435206,"Addiction, Infirmerie",False,False,mixte,False,français,,,93
 Vaccination,sante,109,"2 rue du Moulin Rouge, 33200 BORDEAUX",1945,Santé,Maison Départamentale de la santé Bordeaux Cauderan,33200,Bordeaux,-0.6029279,44.8419819,"Dépistage, Activités, Vaccination",False,False,mixte,False,français, anglais,,33
 Dépistage,sante,102,"2 Rue Hittorf, Paris-10E-Arrondissement, France",2427,Santé,Le Planning Familial - Centre Hittorf,75010,Paris,2.35834090000003,48.8718836,"Suivi grossesse, Dépistage",False,False,mixte,True,français,,,75
 Suivi grossesse,sante,107,"2 Rue Hittorf, Paris-10E-Arrondissement, France",2427,Santé,Le Planning Familial - Centre Hittorf,75010,Paris,2.35834090000003,48.8718836,"Suivi grossesse, Dépistage",False,False,mixte,True,français,,,75
 Psychologie,sante,103,"2 Rue Pauline Kergomard, Cenon, France",4613,Santé,CMP Cenon,33150,Cenon,-0.5068119999999681,44.84946299999999,Psychologie,False,False,mixte,False,français,,,33
 Psychologie,sante,103,"2 Rue Stéphane Mallarmé, Cenon, France",4703,Santé,Centre Social Et Culturel La Colline,33150,Cenon,-0.5204998000000387,44.8562755,"Conseil administratif, Formation français, Ecrivain public, Psychologie, Accompagnement social, Activités, Atelier numérique, Accompagnement à l'emploi, Accompagnement social",True,True,mixte,True,français,,,33
 Généraliste,sante,105,"20 Rue du Colonel Fabien, Aubervilliers, France",5158,Santé,La Fabrique de Santé Madeleine Brès,93300,Aubervilliers,2.3754774000000225,48.9172017,"Généraliste, Conseil administratif, Ecrivain public, Accompagnement social, Formation français",False,False,mixte,True,français,,,93
 Psychologie,sante,103,"20 Rue Larrey, Paris, France",4851,Santé,CMPP - BAPU Claude Bernard,75005,Paris,2.3530858999999964,48.84300669999999,Psychologie,False,False,mixte,False,français,,,75
 Infirmerie,sante,110,"20 rue Leblanc, 75015 Paris",134,Santé,Centre Ambulatoire d'Addictologie - CSAPA Monte Cristo,75015,Paris,2.2735695,48.8393498,"Addiction, Psychologie, Infirmerie, Vaccination, Conseil administratif",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"20 rue Leblanc, 75015 Paris",134,Santé,Centre Ambulatoire d'Addictologie - CSAPA Monte Cristo,75015,Paris,2.2735695,48.8393498,"Addiction, Psychologie, Infirmerie, Vaccination, Conseil administratif",False,False,mixte,False,français,,,75
 Vaccination,sante,109,"20 rue Leblanc, 75015 Paris",134,Santé,Centre Ambulatoire d'Addictologie - CSAPA Monte Cristo,75015,Paris,2.2735695,48.8393498,"Addiction, Psychologie, Infirmerie, Vaccination, Conseil administratif",False,False,mixte,False,français,,,75
 Addiction,sante,101,"200 Rue du Faubourg Saint-Denis, 75010 Paris, France",2479,Santé,CeGIDD Hôpital Fernand Widal - Paris,75010,Paris,2.3584667999999738,48.881683,"Dépistage, Suivi grossesse, Psychologie, Généraliste, Addiction, Généraliste",False,False,mixte,False,français,,,75
 Dépistage,sante,102,"200 Rue du Faubourg Saint-Denis, 75010 Paris, France",2479,Santé,CeGIDD Hôpital Fernand Widal - Paris,75010,Paris,2.3584667999999738,48.881683,"Dépistage, Suivi grossesse, Psychologie, Généraliste, Addiction, Généraliste",False,False,mixte,False,français,,,75
 Généraliste,sante,105,"200 Rue du Faubourg Saint-Denis, 75010 Paris, France",2479,Santé,CeGIDD Hôpital Fernand Widal - Paris,75010,Paris,2.3584667999999738,48.881683,"Dépistage, Suivi grossesse, Psychologie, Généraliste, Addiction, Généraliste",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"200 Rue du Faubourg Saint-Denis, 75010 Paris, France",2479,Santé,CeGIDD Hôpital Fernand Widal - Paris,75010,Paris,2.3584667999999738,48.881683,"Dépistage, Suivi grossesse, Psychologie, Généraliste, Addiction, Généraliste",False,False,mixte,False,français,,,75
 Suivi grossesse,sante,107,"200 Rue du Faubourg Saint-Denis, 75010 Paris, France",2479,Santé,CeGIDD Hôpital Fernand Widal - Paris,75010,Paris,2.3584667999999738,48.881683,"Dépistage, Suivi grossesse, Psychologie, Généraliste, Addiction, Généraliste",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"200 rue du Faubourg-Saint-Denis, 75010",118,Santé,CSAPA Espace Murger,75010,Paris,2.3581001,48.881295,"Addiction, Psychologie",False,False,mixte,False,français, anglais,,75
 Dentaire,sante,106,"202 Avenue Jean Jaurès, Neuilly-sur-Marne, France",3489,Santé,PASS de l'Hôpital Ville-Evrard,93330,Neuilly-sur-Marne,2.545669900000007,48.8624172,"Psychologie, Dentaire, Accompagnement social",True,True,mixte,False,français,,,93
 Psychologie,sante,103,"202 Avenue Jean Jaurès, Neuilly-sur-Marne, France",3489,Santé,PASS de l'Hôpital Ville-Evrard,93330,Neuilly-sur-Marne,2.545669900000007,48.8624172,"Psychologie, Dentaire, Accompagnement social",True,True,mixte,False,français,,,93
 Addiction,sante,101,"21 Rue du Palais de Justice, Lesparre-Médoc, France",4589,Santé,MDS de Lesparre Médoc,33340,Lesparre-Médoc,-0.9390263000000232,45.3078233,"Généraliste, Accompagnement social, Addiction",False,False,mixte,False,français,,,33
 Généraliste,sante,105,"21 Rue du Palais de Justice, Lesparre-Médoc, France",4589,Santé,MDS de Lesparre Médoc,33340,Lesparre-Médoc,-0.9390263000000232,45.3078233,"Généraliste, Accompagnement social, Addiction",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"21 Rue Lucien Sampaix, Paris, France",4861,Santé,Centre Medico Psychologique (CMP) adultes infanto-juveniles - Lucien Sampaix,75010,Paris,2.360878,48.8725315,Psychologie,False,False,mixte,False,français,,,75
 Psychologie,sante,103,"213 Rue de Belleville, Paris, France",4886,Santé,Centre Medico Psychologique (CMP) adultes infanto-juvénile - Belleville,75019,Paris,2.394631900000036,48.8755355,Psychologie,False,False,mixte,False,français,,,75
 Suivi grossesse,sante,107,"22 rue Marcadet, 75018 Paris",1732,Santé,Centre Médical et Dentaire Marcadet,75018,Paris,2.3531147,48.8904536,"Généraliste, Psychologie, Dentaire, Cardiologie, Gastro-entérologie, Dermatologie, Gynécologie, Pédicure, Rhumatologie, Infirmerie, Suivi grossesse",False,False,mixte,True,français,,,75
 Généraliste,sante,105,"22 rue Sainte-Marthe, 75010 Paris",10,Santé,Entraide et partage avec les sans-logis (EPALSL),75010,Paris,2.3722931,48.8741364,"Accueil de jour, Douche, Domiciliation, Généraliste, Vêtements, Restauration assise, Restauration assise, Restauration assise, Toilettes, Wifi, Prise",True,True,mixte,False,français,,,75
 Dépistage,sante,102,"22 Rue Suger, 93200 Saint-Denis, France",2802,Santé,AIDES Saint-Denis,93200,Saint-Denis,2.347742799999992,48.9388387,"Dépistage, Dépistage",False,False,mixte,False,français, arabe, lingala,93
 Addiction,sante,101,"222b Rue Marcadet, 75018, Paris, France",2552,Santé,CSAPA La Terrasse - Hôpital Maison Blanche,75018,Paris,2.332858299999998,48.89213300000001,Addiction,False,False,mixte,False,français,,,75
 Psychologie,sante,103,"223 rue Achard, 33300 BORDEAUX",1756,Santé,AFL Bordeaux Nord,33300,Bordeaux,-0.546481500000027,44.8733716,"Formation français, Conseil administratif, Bien-être, Accompagnement social, Activités, Psychologie, Atelier numérique, Accompagnement à l'emploi, Chantier d'insertion, Toilettes, Conseil logement, Domiciliation, Ecrivain public, Sport, Activités",True,True,mixte,True,français,,,33
 Addiction,sante,101,"229 Cours de l'Argonne, Bordeaux, France",4744,Santé,Institut Bergonié,33000,Bordeaux,-0.5803544000000329,44.8241121,Addiction,False,False,mixte,False,français,,,33
 Dépistage,sante,102,"23 Quai de Paludate, Bordeaux, France",3483,Santé,Pôle Territorial de la Solidarité de Bordeaux MDSI,33100,Bordeaux,-0.5466292999999496,44.8481227,"Dépistage, Suivi grossesse",False,False,mixte,False,français,,,33
 Suivi grossesse,sante,107,"23 Quai de Paludate, Bordeaux, France",3483,Santé,Pôle Territorial de la Solidarité de Bordeaux MDSI,33100,Bordeaux,-0.5466292999999496,44.8481227,"Dépistage, Suivi grossesse",False,False,mixte,False,français,,,33
 Addiction,sante,101,"23 Rue Broussais, 75014, Paris, France",2544,Santé,"Centre de Soins, d'Accompagnement et de Prévention en Addictologie (CSAPA) - Centre Moreau de Tours",75014,Paris,2.337332699999933,48.8274863,"Addiction, Addiction, Psychologie",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"23 Rue Broussais, 75014, Paris, France",2544,Santé,"Centre de Soins, d'Accompagnement et de Prévention en Addictologie (CSAPA) - Centre Moreau de Tours",75014,Paris,2.337332699999933,48.8274863,"Addiction, Addiction, Psychologie",False,False,mixte,False,français,,,75
 Soins enfants,sante,104,"23 rue Leyronneire, 33100 BORDEAUX",1837,Santé,MDS PMI Bordeaux Bastide,33100,Bordeaux,-0.5492274,44.8438647,"Accompagnement social, Soins enfants",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"23 Rue Mesnil, 75016, Paris, France",41,Santé,ESI La Halle Saint-Didier,75116,Paris,2.283963900000004,48.8673842,"Accueil de jour, Conseil administratif, Douche, Douche, Accompagnement social, Activités, Laverie, Accompagnement à l'emploi, Psychologie, Infirmerie, Bien-être, Formation français, Fontaine, Restauration assise, Psychologie, Numérisation de documents, Permanence juridique, Toilettes",True,True,mixte,False,français,,,75
 Psychologie,sante,103,"24 Rue du Lieutenant Lebrun, 93000 Bobigny, France",3084,Santé,Solidarité Enfant SIDA - Bobigny,93000,Bobigny,2.440769799999998,48.90764159999999,"Accompagnement social, Psychologie, Magasin solidaire, Accompagnement à l'emploi, Bien-être, Activités, Conseil administratif",False,False,mixte,True,français, anglais, espanol,93
 Addiction,sante,101,"24 Rue Parlement Saint-Pierre, Bordeaux, France",4752,Santé,"Centre de Soins, d’Accompagnement et de Prévention en Addictologie (CSAPA) Maurice SERISÉ",33000,Bordeaux,-0.5713637999999719,44.84013710000001,Addiction,True,True,mixte,False,français,,,33
 Psychologie,sante,103,"24 Rue Pierre Curie, Talence, France",4622,Santé,CMP de Talence,33400,Talence,-0.5888290000000325,44.8112789,Psychologie,False,False,mixte,False,français,,,33
 Psychologie,sante,103,"24A Rue des Fossés Saint-Jacques, Paris, France",4857,Santé,Centre medico psychologique (CMP) adultes - Saint Jacques,75005,Paris,2.344681700000024,48.8450761,Psychologie,False,False,mixte,False,français,,,75
 Dépistage,sante,102,"25 boulevard Carnot, 93200 Saint-Denis",136,Santé,CAARUD PROSES Saint-Denis,93200,Saint-Denis,2.3530776,48.9382126,"Addiction, Douche, Accompagnement social, Laverie, Dépistage, Psychologie, Infirmerie, Accompagnement à l'emploi, Toilettes, Conseil logement, Conseil administratif, Permanence juridique, Domiciliation, Prise, Wifi, Restauration assise, Ordinateur, Sport, Activités",False,False,mixte,True,français, anglais, roumain,93
 Infirmerie,sante,110,"25 boulevard Carnot, 93200 Saint-Denis",136,Santé,CAARUD PROSES Saint-Denis,93200,Saint-Denis,2.3530776,48.9382126,"Addiction, Douche, Accompagnement social, Laverie, Dépistage, Psychologie, Infirmerie, Accompagnement à l'emploi, Toilettes, Conseil logement, Conseil administratif, Permanence juridique, Domiciliation, Prise, Wifi, Restauration assise, Ordinateur, Sport, Activités",False,False,mixte,True,français, anglais, roumain,93
 Psychologie,sante,103,"25 boulevard Carnot, 93200 Saint-Denis",136,Santé,CAARUD PROSES Saint-Denis,93200,Saint-Denis,2.3530776,48.9382126,"Addiction, Douche, Accompagnement social, Laverie, Dépistage, Psychologie, Infirmerie, Accompagnement à l'emploi, Toilettes, Conseil logement, Conseil administratif, Permanence juridique, Domiciliation, Prise, Wifi, Restauration assise, Ordinateur, Sport, Activités",False,False,mixte,True,français, anglais, roumain,93
 Généraliste,sante,105,"25 Boulevard Odilon Redon, Lormont, France",4616,Santé,CMP de Lormont,33310,Lormont,-0.5269650000000183,44.8799799,"Psychologie, Généraliste",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"25 Boulevard Odilon Redon, Lormont, France",4616,Santé,CMP de Lormont,33310,Lormont,-0.5269650000000183,44.8799799,"Psychologie, Généraliste",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"25 Rue Servan, 75011 Paris, France",4897,Santé,Centre Médico-Psychologique (CMP) - Louis Le Guillant,75011,Paris,2.3833226000000423,48.8602008,Psychologie,False,False,mixte,False,français,,,75
 Addiction,sante,101,"26 Avenue Louis Lemesle, 93150 Le Blanc-Mesnil, France",2813,Santé,CSAPA Cap93,93150,Le Blanc-Mesnil,2.465175499999986,48.9358905,"Généraliste, Psychologie, Addiction",False,False,mixte,False,français,,,93
 Généraliste,sante,105,"26 Avenue Louis Lemesle, 93150 Le Blanc-Mesnil, France",2813,Santé,CSAPA Cap93,93150,Le Blanc-Mesnil,2.465175499999986,48.9358905,"Généraliste, Psychologie, Addiction",False,False,mixte,False,français,,,93
 Psychologie,sante,103,"26 Avenue Louis Lemesle, 93150 Le Blanc-Mesnil, France",2813,Santé,CSAPA Cap93,93150,Le Blanc-Mesnil,2.465175499999986,48.9358905,"Généraliste, Psychologie, Addiction",False,False,mixte,False,français,,,93
 Infirmerie,sante,110,"27 Rue Antoune, Castillon-la-Bataille, France",4608,Santé,CMP de Castillon la Bataille,33350,Castillon-la-Bataille,-0.0476794999999583,44.85443409999999,"Psychologie, Infirmerie",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"27 Rue Antoune, Castillon-la-Bataille, France",4608,Santé,CMP de Castillon la Bataille,33350,Castillon-la-Bataille,-0.0476794999999583,44.85443409999999,"Psychologie, Infirmerie",False,False,mixte,False,français,,,33
 Dentaire,sante,106,"27 Rue Levert, Paris, France",1738,Santé,Centre de Santé Médico-dentaire de Belleville,75020,Paris,2.391573699999981,48.8746863,"Généraliste, Infirmerie, Dépistage, Pneumologie, Gynécologie, Psychologie, Ophtalmologie, Oto-rhino-laryngologie, Nutrition, Cardiologie, Dermatologie, Dentaire",False,False,mixte,False,français,,,75
 Dépistage,sante,102,"28b Boulevard Ornano, Saint-Denis, France",2897,Santé,CDPS de Saint-Denis Pleyel,93200,Saint-Denis,2.3436285000000225,48.91791859999999,Dépistage,True,True,mixte,False,français,,,93
 Psychologie,sante,103,"29 Boulevard Bessières, 75017 Paris, France",2671,Santé,Centre Kirikou,75017,Paris,2.3254663000000164,48.89750910000001,"Formation français, Psychologie, Permanence juridique",False,False,mixte,True,français,,,75
 Psychologie,sante,103,"29 Rue Miriam Makeba, Bobigny, France",4801,Santé,Juris Secours Bobigny - Point Ecoute Femmes,93000,Bobigny,2.441836200000012,48.90556139999999,"Permanence juridique, Accompagnement social, Conseil administratif, Psychologie",True,True,femme,True,français, anglais, espanol,93
 Psychologie,sante,103,"29 Rue Saint-Didier, 75016 Paris, France",4893,Santé,Centre Medico Psychologique (CMP) adultes infanto-juveniles - Saint-Didier,75116,Paris,2.2855789000000186,48.8663372,Psychologie,False,False,mixte,False,français,,,75
 Psychologie,sante,103,"2b Square Lamartine, 75016 Paris, France",4878,Santé,Centre Medico Psychologique (CMP) adultes infanto-juveniles -Lamartine,75016,Paris,2.275107600000001,48.86513919999999,Psychologie,False,False,mixte,False,français,,,75
 Psychologie,sante,103,"2bis Rue Gibault, 93200 Saint-Denis, France",2840,Santé,CASADO Maisons des adolescents,75005,Paris,2.355235300000004,48.9355771,"Psychologie, Accompagnement social, Psychologie",True,True,mixte,True,français,,,75
 Infirmerie,sante,110,"3 Avenue Ithier Gorin, Sainte-Foy-la-Grande, France",4609,Santé,CMP de Sainte Foy la Grande,33220,Sainte-Foy-la-Grande,0.2124186999999437,44.84098360000001,"Psychologie, Infirmerie",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"3 Avenue Ithier Gorin, Sainte-Foy-la-Grande, France",4609,Santé,CMP de Sainte Foy la Grande,33220,Sainte-Foy-la-Grande,0.2124186999999437,44.84098360000001,"Psychologie, Infirmerie",False,False,mixte,False,français,,,33
 Généraliste,sante,105,"3 Avenue Joseph Caussil, Cadillac, France",4599,Santé,MDS de Cadillac,33410,Cadillac,-0.3124404999999797,44.6350936,"Accompagnement social, Généraliste",False,False,mixte,True,français,,,33
 Généraliste,sante,105,"3 Boulevard de Magenta, Paris, France",2416,Santé,Espace Femmes,75010,Paris,2.3618698000000222,48.8693486,"Accueil de jour, Accompagnement social, Pédicure, Généraliste, Bien-être",False,False,femme,False,français,,,75
 Psychologie,sante,103,"3 Rue Eugène Millon, Paris, France",4894,Santé,Centre Medico Psychologique (CMP) adultes - Grenelle,75015,Paris,2.2938166999999794,48.83807119999999,Psychologie,False,False,mixte,False,français,,,75
 Psychologie,sante,103,"3 Rue Eugène Millon, Paris, France",4895,Santé,Centre Medico Psychologique (CMP) adultes - Javel,75015,Paris,2.2938166999999794,48.83807119999999,Psychologie,False,False,mixte,False,français,,,75
 Psychologie,sante,103,"3 Rue Jean-Baptiste Dumay, Paris, France",4898,Santé,CPS Paris (Centre Prévention Suicide),75020,Paris,2.387718100000029,48.8741244,Psychologie,False,False,mixte,False,français,,,75
 Psychologie,sante,103,"3 Rue Lespagnol, 75020 Paris, France",4887,Santé,Centre Medico Psychologique (CMP) adultes - Lespagnol,75020,Paris,2.39220320000004,48.85844789999999,Psychologie,False,False,mixte,False,français,,,75
 Généraliste,sante,105,"3, 5, 7, 9 Rue Edouard Vaillant, Saint-Denis, France",2787,Santé,Planning Familial 93,93200,Saint-Denis,2.3593128999999635,48.9377175,"Accompagnement social, Généraliste",False,False,femme,False,français,,,93
 Psychologie,sante,103,"30 Cours du Maréchal de Lattre de Tassigny, Lesparre-Médoc, France",4621,Santé,CMP de Lesparre,33340,Lesparre-Médoc,-0.9361873999999945,45.3065029,Psychologie,False,False,mixte,False,français,,,33
 Psychologie,sante,103,"30 Rue Pascal, 75005 Paris, France",4853,Santé,BAPU Pascal,75005,Paris,2.348995500000001,48.8373369,Psychologie,False,False,mixte,False,français,,,75
 Psychologie,sante,103,"32 bis Rue Saint-Antoine, Bazas, France",4627,Santé,CMP Bazas,33430,Bazas,-0.209445100000039,44.4334874,Psychologie,False,False,mixte,False,français,,,33
 Infirmerie,sante,110,"32 rue Bouret, 75019 Paris",0,Santé,ESI La maison du partage,75019,Paris,2.3742211,48.88172669999999,"Accompagnement social, Douche, Permanence juridique, Accueil de jour, Infirmerie, Toilettes, Permanence juridique, Accompagnement à l'emploi, Infirmerie, Laverie, Formation français, Fontaine, Formation français",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"32 rue des Bourdonnais, 75001 Paris",3,Santé,ESI Agora,75001,Paris,2.3454618,48.860153,"Accueil de jour, Espaces de repos, Douche, Accompagnement social, Permanence juridique, Laverie, Généraliste, Accompagnement à l'emploi, Psychologie, Pédicure, Fontaine, Domiciliation, Halte de nuit, Activités, Formation français",True,True,mixte,False,français,,,75
 Dentaire,sante,106,"32 Rue des Maçons, 33390 Blaye, France",4324,Santé,Centre de santé dentaire mutualiste Blaye,33390,Blaye,-0.6570297000000664,45.1322142,Dentaire,False,False,mixte,False,français,,,33
 Psychologie,sante,103,"33 Rue Henri Rochefort, Paris, France",4879,Santé,Centre Medico Psychologique (CMP) adultes infanto-juveniles - Rochefort,75017,Paris,2.308455600000002,48.8826382,"Psychologie, Psychologie",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"33 Rue Polonceau, 75018 Paris, France",2471,Santé,URACA (Unité de réflexion et d'action des communautés africaines),75018,Paris,2.3521153000000368,48.8858327,"Psychologie, Accompagnement social, Dépistage",False,False,mixte,False,français,,,75
 Dentaire,sante,106,"33000 Place Amélie Raba Léon, Bordeaux, France",1915,Santé,PASS adulte du CHU,33000,Bordeaux,-0.6028117,44.8303453,"Généraliste, Dentaire, Psychologie, Infirmerie, Conseil administratif",False,False,mixte,False,français, anglais,,33
 Infirmerie,sante,110,"33000 Place Amélie Raba Léon, Bordeaux, France",1915,Santé,PASS adulte du CHU,33000,Bordeaux,-0.6028117,44.8303453,"Généraliste, Dentaire, Psychologie, Infirmerie, Conseil administratif",False,False,mixte,False,français, anglais,,33
 Psychologie,sante,103,"33000 Place Amélie Raba Léon, Bordeaux, France",1915,Santé,PASS adulte du CHU,33000,Bordeaux,-0.6028117,44.8303453,"Généraliste, Dentaire, Psychologie, Infirmerie, Conseil administratif",False,False,mixte,False,français, anglais,,33
 Addiction,sante,101,"33120 Boulevard du Général Leclerc, Arcachon, France",4651,Santé,Comité d'Étude et d'Information sur la Drogue et les Addictions,33120,Arcachon,-1.165083099999947,44.659328,"Addiction, Psychologie",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"33120 Boulevard du Général Leclerc, Arcachon, France",4651,Santé,Comité d'Étude et d'Information sur la Drogue et les Addictions,33120,Arcachon,-1.165083099999947,44.659328,"Addiction, Psychologie",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"34 Rue Bouquière, Bordeaux, France",4705,Santé,Le Girofard Bordeaux,33000,Bordeaux,-0.57019200000002,44.83664289999999,"Psychologie, Permanence juridique, Activités",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"35 Avenue Courteline, 75012, Paris, France",20,Santé,ESI La maison dans le jardin / Saint-Michel,75012,Paris,2.415072900000041,48.8446199,"Accueil de jour, Douche, Infirmerie, Permanence juridique, Laverie, Généraliste, Dentaire, Pédicure, Accompagnement social, Dermatologie, Psychologie, Gynécologie, Fontaine, Numérisation de documents, Halte de nuit",True,True,mixte,False,français,,,75
 Psychologie,sante,103,"36 Rue de Turbigo, 75003 Paris, France",4856,Santé,Centre Médico-Psychologique (CMP)  Turbigo,75003,Paris,2.35303650000003,48.86463639999999,Psychologie,False,False,mixte,True,français,,,75
 Addiction,sante,101,"36 Rue Geoffroy l'Asnier, 75004 Paris, France",2477,Santé,CeGIDD Checkpoint Paris,75004,Paris,2.3572480999999925,48.8553746,"Dépistage, Dépistage, Gynécologie, Psychologie, Addiction",False,False,mixte,False,français,,,75
 Dépistage,sante,102,"36 Rue Geoffroy l'Asnier, 75004 Paris, France",2477,Santé,CeGIDD Checkpoint Paris,75004,Paris,2.3572480999999925,48.8553746,"Dépistage, Dépistage, Gynécologie, Psychologie, Addiction",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"36 Rue Geoffroy l'Asnier, 75004 Paris, France",2477,Santé,CeGIDD Checkpoint Paris,75004,Paris,2.3572480999999925,48.8553746,"Dépistage, Dépistage, Gynécologie, Psychologie, Addiction",False,False,mixte,False,français,,,75
 Addiction,sante,101,"37 Rue Vauvenargues, 75018 Paris, France",2639,Santé,CSAPA Vauvenargues,75018,Paris,2.331939299999931,48.894634,"Psychologie, Généraliste, Addiction",False,False,mixte,False,français,,,75
 Généraliste,sante,105,"37 Rue Vauvenargues, 75018 Paris, France",2639,Santé,CSAPA Vauvenargues,75018,Paris,2.331939299999931,48.894634,"Psychologie, Généraliste, Addiction",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"37 Rue Vauvenargues, 75018 Paris, France",2639,Santé,CSAPA Vauvenargues,75018,Paris,2.331939299999931,48.894634,"Psychologie, Généraliste, Addiction",False,False,mixte,False,français,,,75
 Psychologie,sante,103,"38 rue des Apennins, 75017 Paris",42,Santé,Accueil de jour des Apennins,75017,Paris,2.3228295,48.8912841,"Accueil de jour, Activités, Psychologie, Conseil administratif, Bien-être, Bien-être, Accompagnement social, Ordinateur, Prise, Restauration assise, Bibliothèque, Sport, Activités, Activités, Activités, Atelier numérique, Activités, Activités, Restauration assise",False,False,mixte,False,français,,,75
 Généraliste,sante,105,"38 Rue Saint-James, 33000 Bordeaux, France",1949,Santé,La Case,33000,Bordeaux,-0.5712922000000162,44.835722,"Addiction, Douche, Laverie, Gynécologie, Généraliste",False,False,mixte,False,français,,,33
 Psychologie,sante,103,"39 Boulevard Anatole France, 93200 Saint-Denis, France",2661,Santé,Association Ikambere « La Maison Accueillante »,93200,Saint-Denis,2.352433399999996,48.926667,"Accompagnement social, Psychologie, Atelier numérique, Formation français, Accompagnement à l'emploi, Bien-être, Ordinateur, Restauration assise, Colis Alimentaire, Accueil de jour, Sport, Activités, Activités, Activités",True,False,femme,True,français,,,93
 Psychologie,sante,103,"39 Rue de Varenne, Paris, France",4858,Santé,Centre medico psychologique (CMP) adultes - Varenne,75007,Paris,2.3230750999999827,48.8540225,Psychologie,False,False,mixte,False,français,,,75
 Dépistage,sante,102,"4 Allée de l'Aqueduc, 93390 Clichy-sous-Bois, France",3753,Santé,ASTI - Association de Solidarité avec les Travailleurs Immigrés,93390,Clichy-sous-Bois,2.5542755999999827,48.9051801,"Conseil administratif, Accompagnement social, Dépistage, Soins enfants, Vaccination, Atelier numérique, Accompagnement à l'emploi, Ordinateur, Sport, Activités, Bibliothèque, Permanence juridique, Formation français, Garde d'enfants",True,True,mixte,False,français,,,93
 Soins enfants,sante,104,"4 Allée de l'Aqueduc, 93390 Clichy-sous-Bois, France",3753,Santé,ASTI - Association de Solidarité avec les Travailleurs Immigrés,93390,Clichy-sous-Bois,2.5542755999999827,48.9051801,"Conseil administratif, Accompagnement social, Dépistage, Soins enfants, Vaccination, Atelier numérique, Accompagnement à l'emploi, Ordinateur, Sport, Activités, Bibliothèque, Permanence juridique, Formation français, Garde d'enfants",True,True,mixte,False,français,,,93
 Vaccination,sante,109,"4 Allée de l'Aqueduc, 93390 Clichy-sous-Bois, France",3753,Santé,ASTI - Association de Solidarité avec les Travailleurs Immigrés,93390,Clichy-sous-Bois,2.5542755999999827,48.9051801,"Conseil administratif, Accompagnement social, Dépistage, Soins enfants, Vaccination, Atelier numérique, Accompagnement à l'emploi, Ordinateur, Sport, Activités, Bibliothèque, Permanence juridique, Formation français, Garde d'enfants",True,True,mixte,False,français,,,93
